CO2
Golfgetal [cm-1]	ppm
cm-1	0 500 1000 30000 59700 100000 150000 200000
1953.16	0	-0.000375	-0.000416	-0.000966	-0.000962	-0.000496	-0.000322	0.000060
1960.88	0	-0.000317	-0.000359	-0.000785	-0.000665	-0.000078	0.000241	0.000737
1968.60	0	-0.000323	-0.000365	-0.000883	-0.000806	-0.000342	-0.000075	0.000350
1976.32	0	-0.000357	-0.000378	-0.000902	-0.000784	-0.000230	0.000046	0.000504
1984.04	0	-0.000332	-0.000367	-0.000997	-0.001111	-0.000809	-0.000845	-0.000666
1991.76	0	-0.000299	-0.000377	-0.001079	-0.001252	-0.001043	-0.001137	-0.001024
1999.48	0	-0.000357	-0.000392	-0.001032	-0.001115	-0.000817	-0.000804	-0.000629
2007.20	0	-0.000361	-0.000368	-0.000989	-0.001016	-0.000652	-0.000528	-0.000261
2014.92	0	-0.000311	-0.000361	-0.000895	-0.000821	-0.000260	0.000132	0.000725
2022.64	0	-0.000305	-0.000333	-0.000042	0.000804	0.002181	0.003521	0.005018
2030.36	0	-0.000344	-0.000358	0.000574	0.002230	0.004787	0.007767	0.010976
2038.08	0	-0.000241	-0.000199	0.004782	0.010210	0.017238	0.025313	0.033167
2045.80	0	-0.000214	-0.000107	0.008057	0.016505	0.026976	0.038955	0.050325
2053.52	0	-0.000092	0.000092	0.013073	0.025920	0.041260	0.058561	0.074587
2061.24	0	-0.000072	0.000122	0.013685	0.027376	0.044097	0.063610	0.082044
2068.96	0	-0.000181	-0.000108	0.006315	0.013696	0.023538	0.035659	0.047878
2076.68	0	0.000101	0.000454	0.023047	0.044270	0.068588	0.095320	0.119266
2084.40	0	-0.000058	0.000116	0.012191	0.024036	0.038016	0.053680	0.068122
2092.12	0	-0.000197	-0.000168	0.004138	0.009260	0.016264	0.024747	0.033363
2099.84	0	-0.000088	0.000015	0.007908	0.015831	0.025502	0.036388	0.046586
2107.56	0	-0.000234	-0.000205	0.002212	0.005455	0.010317	0.016458	0.022970
2115.28	0	-0.000103	-0.000044	0.004741	0.009944	0.016766	0.024762	0.032637
2123.00	0	-0.000192	-0.000155	0.001620	0.003920	0.007388	0.011507	0.015838
2130.72	0	-0.000126	-0.000052	0.004284	0.009092	0.015356	0.022474	0.029350
2138.44	0	-0.000164	-0.000171	0.000772	0.002030	0.004013	0.006137	0.008358
2146.16	0	-0.000201	-0.000224	0.000014	0.000749	0.002063	0.003410	0.004966
2153.88	0	-0.000202	-0.000225	0.000434	0.001400	0.003044	0.004725	0.006557
2161.60	0	-0.000234	-0.000286	-0.000147	0.000410	0.001603	0.002807	0.004183
2169.32	0	-0.000318	-0.000401	0.000139	0.001097	0.002830	0.004734	0.006759
2177.04	0	-0.000205	-0.000311	-0.000151	0.000513	0.002005	0.003538	0.005205
2184.76	0	-0.000442	-0.000549	0.000986	0.003049	0.006246	0.009999	0.013945
2192.48	0	-0.000337	-0.000421	0.003481	0.008380	0.015072	0.023165	0.031325
2200.20	0	-0.000430	-0.000499	0.009681	0.020390	0.034547	0.052324	0.070143
2207.92	0	-0.000324	-0.000201	0.023511	0.048280	0.078990	0.116252	0.152345
2215.64	0	0.000108	0.000775	0.053383	0.103630	0.163739	0.234468	0.300595
2223.36	0	0.001067	0.002777	0.116251	0.217601	0.330973	0.459166	0.576731
2231.08	0	0.003268	0.007172	0.205244	0.361765	0.537156	0.741145	0.934240
2238.80	0	0.007424	0.015172	0.342256	0.566741	0.798832	1.053479	1.282999
2246.52	0	0.013160	0.026530	0.518848	0.895727	1.327508	1.815334	2.132339
2254.24	0	0.022383	0.043094	0.747487	1.244920	1.746663	2.089393	2.195343
2261.96	0	0.031296	0.060578	1.123495	1.890295	2.213490	2.235363	2.261316
2269.68	0	0.046342	0.088221	1.527607	2.140739	2.254104	2.268995	2.294240
2277.40	0	0.072375	0.140558	2.030408	2.266977	2.308671	2.318922	2.348787
2285.12	0	0.126552	0.236886	2.214077	2.278108	2.337909	2.363061	2.397146
2292.84	0	0.241176	0.421467	2.274246	2.336884	2.379884	2.390290	2.432422
2300.56	0	0.366622	0.636109	2.220308	2.314380	2.390357	2.404152	2.456964
2308.28	0	0.503501	0.856092	2.226110	2.306725	2.374383	2.389573	2.434903
2316.00	0	0.590663	1.011613	2.115818	2.207501	2.278364	2.289577	2.336989
2323.72	0	0.646955	1.103542	2.007843	2.084961	2.140424	2.151497	2.190455
2331.44	0	0.700784	1.252529	1.931797	2.016522	2.071201	2.079452	2.108455
2339.16	0	0.722168	1.288265	1.927661	1.977322	1.994717	1.988654	1.994384
2346.88	0	0.741625	1.306869	1.961874	2.025888	2.019811	1.999887	2.000876
2354.60	0	0.768906	1.289373	1.859984	1.791395	1.757979	1.741076	1.747154
2362.32	0	1.037849	1.721564	1.662594	1.532327	1.493840	1.490661	1.509575
2370.04	0	0.758900	1.296429	1.443846	1.370568	1.367628	1.390146	1.426140
2377.76	0	0.486343	0.857623	1.410833	1.363225	1.384730	1.434420	1.489776
2385.48	0	0.197548	0.323729	1.213611	1.209029	1.264151	1.341371	1.420297
2393.20	0	0.022145	0.042167	0.448605	0.604481	0.738483	0.871715	0.987251
2400.92	0	-0.003067	-0.005589	0.000032	0.025003	0.053050	0.086252	0.119028
2408.64	0	0.002833	0.004624	0.008126	0.007711	0.011716	0.020496	0.032110
2416.36	0	-0.001761	-0.002668	0.003033	0.011051	0.019451	0.029132	0.038734
2424.08	0	0.001744	0.002410	-0.001398	-0.001448	0.000806	0.005073	0.010367
2431.80	0	-0.000606	-0.000804	0.003063	0.005909	0.008717	0.011818	0.014970
2439.52	0	0.000730	0.000870	-0.002566	-0.001524	0.000851	0.004277	0.007997
2447.24	0	0.000078	0.000192	0.002955	0.005046	0.007607	0.010800	0.014042
2454.96	0	0.000166	0.000114	-0.001301	-0.000136	0.001619	0.003893	0.006197
2462.68	0	0.000246	0.000377	-0.000340	0.000080	0.000743	0.001613	0.002479
2470.40	0	-0.000062	-0.000035	-0.001595	-0.001315	-0.000800	-0.000235	0.000302
2478.12	0	-0.000256	-0.000327	-0.002162	-0.001924	-0.001482	-0.001072	-0.000627
2485.84	0	-0.000239	-0.000257	-0.001217	-0.001271	-0.001099	-0.000952	-0.000819
2493.56	0	-0.000568	-0.000728	-0.001858	-0.001642	-0.001317	-0.001135	-0.001039
2501.28	0	-0.000250	-0.000294	-0.001578	-0.001790	-0.001752	-0.001812	-0.001839
2509.00	0	-0.000527	-0.000679	-0.001211	-0.001074	-0.000932	-0.000915	-0.001004
2516.72	0	-0.000368	-0.000466	-0.001885	-0.002005	-0.001959	-0.001941	-0.001997
2524.44	0	-0.000459	-0.000557	-0.001134	-0.001135	-0.001101	-0.001146	-0.001316
2532.16	0	-0.000451	-0.000568	-0.001917	-0.001990	-0.001946	-0.001999	-0.002127
2539.88	0	-0.000380	-0.000498	-0.001472	-0.001566	-0.001605	-0.001748	-0.001962
2547.60	0	-0.000409	-0.000527	-0.001542	-0.001618	-0.001655	-0.001785	-0.001996
2555.32	0	-0.000428	-0.000519	-0.001577	-0.001659	-0.001693	-0.001818	-0.002030
2563.04	0	-0.000356	-0.000439	-0.001329	-0.001455	-0.001519	-0.001667	-0.001925
2570.76	0	-0.000440	-0.000541	-0.001498	-0.001572	-0.001573	-0.001647	-0.001870
2578.48	0	-0.000294	-0.000377	-0.001449	-0.001627	-0.001677	-0.001770	-0.002012
2586.20	0	-0.000387	-0.000507	-0.001344	-0.001415	-0.001396	-0.001434	-0.001644
2593.92	0	-0.000287	-0.000370	-0.001544	-0.001674	-0.001677	-0.001702	-0.001853
2601.64	0	-0.000343	-0.000408	-0.001284	-0.001296	-0.001269	-0.001281	-0.001481
2609.36	0	-0.000345	-0.000428	-0.001536	-0.001582	-0.001631	-0.001643	-0.001854
2617.08	0	-0.000280	-0.000383	-0.001394	-0.001440	-0.001506	-0.001594	-0.001817
2624.80	0	-0.000337	-0.000421	-0.001435	-0.001469	-0.001466	-0.001439	-0.001689
2632.52	0	-0.000357	-0.000432	-0.001529	-0.001494	-0.001510	-0.001435	-0.001656
2640.24	0	-0.000283	-0.000339	-0.001397	-0.001400	-0.001445	-0.001443	-0.001687
2647.96	0	-0.000340	-0.000425	-0.001416	-0.001451	-0.001513	-0.001485	-0.001790
2655.68	0	-0.000275	-0.000370	-0.001466	-0.001514	-0.001661	-0.001682	-0.001967
2663.40	0	-0.000352	-0.000447	-0.001378	-0.001362	-0.001505	-0.001558	-0.001854
2671.12	0	-0.000324	-0.000420	-0.001512	-0.001543	-0.001698	-0.001753	-0.002060
2678.84	0	-0.000306	-0.000393	-0.001419	-0.001458	-0.001578	-0.001596	-0.001891
2686.56	0	-0.000288	-0.000413	-0.001395	-0.001482	-0.001639	-0.001684	-0.001993
2694.28	0	-0.000289	-0.000385	-0.001385	-0.001445	-0.001593	-0.001642	-0.001977
2702.00	0	-0.000290	-0.000387	-0.001538	-0.001584	-0.001695	-0.001732	-0.002044
2709.72	0	-0.000281	-0.000368	-0.001520	-0.001557	-0.001665	-0.001739	-0.002042
2717.44	0	-0.000331	-0.000389	-0.001425	-0.001460	-0.001590	-0.001663	-0.001969
2725.16	0	-0.000361	-0.000469	-0.001475	-0.001481	-0.001614	-0.001663	-0.002016
2732.88	0	-0.000284	-0.000392	-0.001520	-0.001529	-0.001659	-0.001686	-0.002079
2740.60	0	-0.000364	-0.000422	-0.001445	-0.001406	-0.001521	-0.001538	-0.001887
2748.32	0	-0.000355	-0.000424	-0.001416	-0.001474	-0.001602	-0.001617	-0.001991
2756.04	0	-0.000336	-0.000445	-0.001324	-0.001326	-0.001495	-0.001516	-0.001927
2763.76	0	-0.000347	-0.000447	-0.001472	-0.001486	-0.001630	-0.001663	-0.002018
2771.48	0	-0.000359	-0.000438	-0.001373	-0.001431	-0.001549	-0.001560	-0.001912
2779.20	0	-0.000320	-0.000390	-0.001390	-0.001416	-0.001546	-0.001555	-0.001930
2786.92	0	-0.000332	-0.000452	-0.001377	-0.001359	-0.001541	-0.001565	-0.001968
2794.64	0	-0.000353	-0.000444	-0.001347	-0.001336	-0.001536	-0.001538	-0.001916
2802.36	0	-0.000355	-0.000436	-0.001532	-0.001501	-0.001681	-0.001639	-0.002039
2810.08	0	-0.000316	-0.000438	-0.001462	-0.001435	-0.001676	-0.001658	-0.002039
2817.80	0	-0.000369	-0.000451	-0.001397	-0.001378	-0.001593	-0.001594	-0.001938
2825.52	0	-0.000350	-0.000422	-0.001483	-0.001465	-0.001720	-0.001686	-0.002073
2833.24	0	-0.000342	-0.000445	-0.001394	-0.001338	-0.001614	-0.001577	-0.001977
2840.96	0	-0.000334	-0.000438	-0.001480	-0.001422	-0.001706	-0.001675	-0.002075
