3389.08	0.061689
3396.80	0.089705
3404.52	0.065102
3412.24	0.024914
3419.96	0.122733
3427.68	0.094348
3435.40	0.052810
3443.12	0.173392
3450.84	0.093830
3458.56	0.103353
3466.28	0.176495
3474.00	0.069386
3481.72	0.174398
3489.44	0.168363
3497.16	0.116301
3504.88	0.374912
3512.60	0.171688
3520.32	0.151762
3528.04	0.507937
3535.76	0.153182
3543.48	0.240787
3551.20	0.392736
3558.92	0.216096
3566.64	0.573827
3574.36	0.311219
3582.08	0.259763
3589.80	0.580234
3597.52	0.514559
3605.24	0.418147
3612.96	0.647864
3620.68	0.522214
3628.40	0.523999
3636.12	0.378982
3643.84	0.275449
3651.56	0.851640
3659.28	0.229234
3667.00	0.177880
3674.72	0.742205
3682.44	0.333483
3690.16	0.426061
3697.88	0.406822
3705.60	0.372623
3713.32	0.583131
3721.04	0.467137
3728.76	0.794865
3736.48	0.827472
3744.20	0.856698
3751.92	0.949161
3759.64	0.395401
3767.36	0.347012
3775.08	0.164274
3782.80	0.215781
3790.52	0.144893
3798.24	0.214872
3805.96	0.435138
3813.68	0.160257
3821.40	0.508061
3829.12	0.326779
3836.84	0.420417
3844.56	0.464953
3852.28	0.335407
3860.00	0.484014
3867.72	0.474850
3875.44	0.353509
3883.16	0.374297
3890.88	0.324194
3898.60	0.443514
3906.32	0.428929
3914.04	0.119622
3921.76	0.290897
3929.48	0.340253
3937.20	0.201101
3944.92	0.242111
3952.64	0.240024
3960.36	0.165962
3968.08	0.133980
3975.80	0.175214
3983.52	0.113742
3991.24	0.099190
3998.96	0.093030
4006.68	0.045424
4014.40	0.080974
4022.12	0.060328
4029.84	0.032859
4037.56	0.032548
4045.28	0.038807
4053.00	0.019408
4060.72	0.014944
4068.44	0.008384
4076.16	0.010974
4083.88	0.030763
4091.60	0.014571
4099.32	0.003693
4107.04	0.022577
4114.76	0.010020
4122.48	-0.001104
4130.20	0.010528
4137.92	0.021547
4145.64	0.010135
4153.36	0.006282
4161.08	0.010651
4168.80	0.001800
4176.52	0.004654
4184.24	0.006845
4191.96	0.008647
4199.68	0.009004
4207.40	0.004693
4215.12	0.003586
4222.84	0.004980
4230.56	0.002393
4238.28	0.001805
