H2O
Golfgetal [cm-1]	vol%
cm-1	0   0.1   1 2   4   6   8   10  12  14  16  18  20  22  24  26  28  30
1397.32	0.00	0.065086	0.261352	0.400939	0.644693	0.857222	1.059536	1.278501	1.490576	1.729247	1.947395	2.058190	2.035761	1.993985	1.979426	1.986076	2.004948	2.034549
1405.04	0.00	0.019260	0.104371	0.172154	0.293040	0.398444	0.496834	0.599672	0.693968	0.795418	0.898179	1.003796	1.111314	1.223402	1.343013	1.467766	1.591810	1.723238
1412.76	0.00	0.023415	0.117806	0.186787	0.302359	0.400451	0.492205	0.589315	0.679652	0.777860	0.877864	0.981656	1.087233	1.197779	1.315165	1.437444	1.558688	1.686762
1420.48	0.00	0.071450	0.253967	0.368512	0.555699	0.706083	0.837872	0.969053	1.085233	1.207144	1.327112	1.447872	1.566186	1.681889	1.799744	1.908384	2.001722	2.078819
1428.20	0.00	0.022314	0.136196	0.226081	0.397298	0.559085	0.719696	0.895839	1.064210	1.251616	1.447515	1.652048	1.852332	2.014201	2.120175	2.166900	2.181998	2.196070
1435.92	0.00	0.061467	0.220761	0.329086	0.512290	0.673097	0.825989	0.986659	1.132739	1.285920	1.436310	1.581831	1.719601	1.841748	1.952616	2.045902	2.108585	2.158075
1443.64	0.00	0.013070	0.067027	0.119505	0.223055	0.319452	0.412732	0.512601	0.605534	0.706283	0.808797	0.914723	1.022304	1.135002	1.254812	1.379789	1.503602	1.637038
1451.36	0.00	0.044359	0.185847	0.280782	0.438838	0.576256	0.706980	0.845156	0.972293	1.107888	1.242594	1.378196	1.511110	1.643176	1.774318	1.894708	1.997722	2.084451
1459.08	0.00	0.095943	0.356348	0.528663	0.804716	1.051706	1.309169	1.613406	1.889308	2.010647	1.977520	1.955357	1.957487	1.972002	2.005566	2.048776	2.090563	2.129437
1466.80	0.00	0.032943	0.158759	0.254022	0.430030	0.593518	0.753605	0.924745	1.082733	1.250283	1.414151	1.575178	1.725129	1.858772	1.979754	2.075074	2.137527	2.188064
1474.52	0.00	0.076400	0.298130	0.443936	0.681728	0.883566	1.074482	1.277524	1.466537	1.671307	1.862604	2.015170	2.100044	2.118685	2.136417	2.155785	2.169096	2.190847
1482.24	0.00	0.030862	0.157209	0.253352	0.418531	0.556787	0.682995	0.813401	0.932880	1.062377	1.194392	1.330710	1.470926	1.616148	1.766927	1.914559	2.039330	2.140206
1489.96	0.00	0.065780	0.274640	0.396227	0.584754	0.742847	0.892818	1.053275	1.203826	1.367357	1.531387	1.694296	1.845693	1.972881	2.074375	2.142795	2.180474	2.211814
1497.68	0.00	0.054938	0.258304	0.412217	0.686401	0.934570	1.173654	1.425706	1.652549	1.871039	2.028661	2.110531	2.138973	2.139393	2.153927	2.173084	2.190279	2.207697
1505.40	0.00	0.111778	0.389841	0.557614	0.848864	1.106496	1.346683	1.583443	1.769889	1.920859	2.020873	2.085672	2.124609	2.138535	2.160281	2.181403	2.202991	2.219527
1513.12	0.00	0.142605	0.582577	0.856065	1.304352	1.662525	1.887028	1.972726	1.999138	2.028399	2.059465	2.091972	2.117978	2.125658	2.147476	2.172508	2.191889	2.210480
1520.84	0.00	0.122827	0.554772	0.870664	1.439537	1.862989	1.969226	1.992028	2.021421	2.053381	2.085254	2.115052	2.135531	2.138518	2.157763	2.178943	2.195738	2.212379
1528.56	0.00	0.080000	0.362486	0.563215	0.888447	1.142948	1.362546	1.573135	1.742059	1.885204	1.986406	2.055752	2.101322	2.121391	2.146349	2.170573	2.190053	2.209190
1536.28	0.00	0.093448	0.423074	0.664935	1.099923	1.494187	1.828549	1.984334	2.000178	2.009686	2.025380	2.053278	2.076124	2.090333	2.114211	2.141661	2.167663	2.188996
1544.00	0.00	0.128682	0.519788	0.736095	1.023131	1.240029	1.433546	1.616153	1.757666	1.875211	1.960910	2.026226	2.070009	2.096055	2.126751	2.155409	2.176671	2.198619
1551.72	0.00	0.066372	0.282587	0.440717	0.735309	1.014399	1.297136	1.606835	1.865852	2.023717	2.068625	2.085668	2.101915	2.107134	2.130922	2.159416	2.180316	2.199950
1559.44	0.00	0.127356	0.433599	0.627290	0.963705	1.249696	1.498907	1.722658	1.878917	1.987222	2.051547	2.089426	2.107890	2.106449	2.126098	2.141458	2.158379	2.173957
1567.16	0.00	0.042582	0.174931	0.264549	0.427464	0.579173	0.727969	0.887249	1.033365	1.187771	1.337568	1.481419	1.613247	1.731811	1.836792	1.924734	1.993212	2.056216
1574.88	0.00	0.034604	0.164692	0.263133	0.434247	0.587726	0.739511	0.909022	1.076868	1.276335	1.504498	1.776121	2.042515	2.055945	1.958060	1.901472	1.881538	1.887842
1582.60	0.00	0.021207	0.076742	0.114659	0.177654	0.232262	0.284837	0.341919	0.395839	0.455532	0.517160	0.581624	0.648067	0.718407	0.793746	0.873350	0.954286	1.042569
1590.32	0.00	-0.008158	0.008502	0.034457	0.089940	0.143448	0.196092	0.253036	0.306593	0.365470	0.425914	0.489239	0.554050	0.622637	0.696110	0.773292	0.852213	0.937785
1598.04	0.00	0.014207	0.069692	0.112216	0.182645	0.241557	0.296484	0.354449	0.408275	0.467052	0.527018	0.589532	0.653377	0.720724	0.792722	0.868098	0.944931	1.028067
1605.76	0.00	-0.003124	0.038216	0.079280	0.151134	0.213391	0.272450	0.335585	0.394561	0.459280	0.525482	0.594685	0.665439	0.740088	0.819489	0.902826	0.987175	1.078522
1613.48	0.00	0.024906	0.108534	0.170466	0.278977	0.375618	0.469087	0.570164	0.665919	0.772253	0.882614	1.000803	1.123751	1.256986	1.403208	1.560631	1.722227	1.893049
1621.20	0.00	0.033368	0.168376	0.280820	0.489454	0.680036	0.865534	1.064467	1.249621	1.447582	1.638291	1.810920	1.944058	2.026833	2.084865	2.123683	2.149689	2.174746
1628.92	0.00	0.025904	0.127633	0.200485	0.327954	0.439727	0.545460	0.656517	0.758924	0.869374	0.981196	1.096312	1.213162	1.335012	1.463677	1.595727	1.725722	1.856588
1636.64	0.00	0.040670	0.157414	0.233444	0.363613	0.475504	0.580955	0.692825	0.797291	0.911327	1.028143	1.149776	1.273011	1.402357	1.539008	1.676960	1.811554	1.940683
1644.36	0.00	0.042103	0.207985	0.329497	0.532027	0.705685	0.872356	1.052801	1.224926	1.415899	1.610658	1.802371	1.958562	2.051268	2.103982	2.131891	2.151995	2.171542
1652.08	0.00	0.107753	0.399081	0.594056	0.926260	1.204617	1.441062	1.639918	1.771900	1.870136	1.942700	2.000313	2.047893	2.073634	2.105983	2.133662	2.152809	2.172657
1659.80	0.00	0.047760	0.183813	0.281949	0.455846	0.608364	0.751507	0.901159	1.038265	1.185689	1.334830	1.486620	1.635861	1.780827	1.918249	2.027398	2.106951	2.155742
1667.52	0.00	0.027898	0.149520	0.239119	0.394096	0.530002	0.659140	0.796251	0.923636	1.062334	1.203878	1.350596	1.498420	1.648961	1.799195	1.936667	2.043283	2.122366
1675.24	0.00	0.066552	0.265784	0.411907	0.675167	0.914102	1.147730	1.398668	1.625606	1.836066	1.979113	2.050876	2.080964	2.086963	2.109488	2.136145	2.150297	2.168848
1682.96	0.00	0.083961	0.349342	0.523657	0.818709	1.072523	1.306322	1.535417	1.717817	1.868914	1.970170	2.038390	2.075427	2.090365	2.114023	2.137954	2.155087	2.170167
1690.68	0.00	0.053071	0.236525	0.365221	0.591179	0.790601	0.978387	1.173211	1.348062	1.530889	1.702733	1.857320	1.976416	2.044293	2.094082	2.126171	2.147617	2.166770
1698.40	0.00	0.106698	0.388165	0.588875	0.938690	1.238143	1.510691	1.764232	1.919147	1.996176	2.026221	2.048647	2.066984	2.073944	2.096439	2.121228	2.141486	2.161736
1706.12	0.00	0.065370	0.286471	0.442411	0.702279	0.904111	1.071364	1.228619	1.362273	1.498719	1.630028	1.754714	1.864412	1.950508	2.023212	2.077676	2.114238	2.143528
